cust_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore,RFM_Score_Sum,RFM_Level
272949,3026,1,5379.14,3,1,2,312,6,Potential
272950,3514,2,6996.86,1,3,2,132,6,Potential
272954,2771,2,6546.02,4,3,2,432,9,Can't Loose Them
272959,3055,1,5843.24,3,1,2,312,6,Potential
272969,3456,2,5432.18,1,3,2,132,6,Potential
272970,2831,1,5829.98,3,1,2,312,6,Potential
272972,2995,1,16300.96,3,1,3,313,7,Loyal
272973,2898,2,8870.94,3,3,2,332,8,Champions
272974,3550,2,26153.14,1,3,4,134,8,Champions
272976,3337,2,12040.08,1,3,3,133,7,Loyal
272982,2968,1,22072.375,3,1,3,313,7,Loyal
272985,2476,2,36373.285,4,3,4,434,11,Can't Loose Them
272987,3085,2,27291.29,2,3,4,234,9,Can't Loose Them
272995,3668,1,5520.58,1,1,2,112,4,Needs Attention
272997,3563,2,1366.885,1,3,1,131,5,Promising
272998,2599,1,335.92,4,1,1,411,6,Potential
272999,3176,1,6547.125,2,1,2,212,5,Promising
273004,3063,2,20930.91,2,3,3,233,8,Champions
273005,2816,2,2866.37,4,3,1,431,8,Champions
273009,2638,1,821.015,4,1,1,411,6,Potential
273010,3032,2,25211.68,3,3,4,334,10,Can't Loose Them
273011,3093,1,345.865,2,1,1,211,4,Needs Attention
273014,2944,3,10743.914999999997,3,4,3,343,10,Can't Loose Them
273016,2669,1,13287.625,4,1,3,413,8,Champions
273019,3296,1,295.035,2,1,1,211,4,Needs Attention
273020,2598,1,6020.04,4,1,2,412,7,Loyal
273023,2567,2,41623.14,4,3,4,434,11,Can't Loose Them
273025,2994,1,2456.415,3,1,1,311,5,Promising
273026,2832,3,20725.38,3,4,3,343,10,Can't Loose Them
273030,2940,2,20499.96,3,3,3,333,9,Can't Loose Them
273032,3333,2,14741.805,1,3,3,133,7,Loyal
273036,3663,1,2078.505,1,1,1,111,3,Require Activation
273037,3520,1,5994.625,1,1,2,112,4,Needs Attention
273040,2805,1,4171.375,4,1,2,412,7,Loyal
273043,3246,1,595.595,2,1,1,211,4,Needs Attention
273045,2927,1,1218.815,3,1,1,311,5,Promising
273052,2882,2,6394.635,3,3,2,332,8,Champions
273053,3579,2,24593.985,1,3,4,134,8,Champions
273058,2832,1,544.765,3,1,1,311,5,Promising
273062,2811,1,5856.5,4,1,2,412,7,Loyal
273065,2789,3,3614.455,4,4,2,442,10,Can't Loose Them
273076,3324,2,5778.045,2,3,2,232,7,Loyal
273077,3094,2,32113.51,2,3,4,234,9,Can't Loose Them
273081,2598,1,9000.224999999999,4,1,2,412,7,Loyal
273083,2476,1,20172.88,4,1,3,413,8,Champions
273085,2816,1,10869.885,4,1,3,413,8,Champions
273091,3239,1,2979.08,2,1,1,211,4,Needs Attention
273092,3368,1,12451.14,1,1,3,113,5,Promising
273094,2760,1,22595.04,4,1,4,414,9,Can't Loose Them
273095,3266,3,53517.36,2,4,4,244,10,Can't Loose Them
273099,3240,1,12739.545000000002,2,1,3,213,6,Potential
273101,2774,1,822.12,4,1,1,411,6,Potential
273103,3368,1,21464.625,1,1,3,113,5,Promising
273105,2955,1,1202.24,3,1,1,311,5,Promising
273106,2662,2,14488.76,4,3,3,433,10,Can't Loose Them
273107,3625,2,13498.68,1,3,3,133,7,Loyal
273109,3333,1,2103.92,1,1,1,111,3,Require Activation
273110,3146,1,461.89,2,1,1,211,4,Needs Attention
273114,3287,1,801.125,2,1,1,211,4,Needs Attention
273115,2802,1,13931.84,4,1,3,413,8,Champions
273116,3517,1,6515.08,1,1,2,112,4,Needs Attention
273119,3025,1,8214.57,3,1,2,312,6,Potential
273121,3538,1,18988.32,1,1,3,113,5,Promising
273123,3429,2,2594.54,1,3,1,131,5,Promising
273124,3612,1,1017.705,1,1,1,111,3,Require Activation
273125,2883,1,33923.5,3,1,4,314,8,Champions
273131,2994,1,34227.375,3,1,4,314,8,Champions
273139,3366,1,12800.32,1,1,3,113,5,Promising
273140,2445,1,17155.125,4,1,3,413,8,Champions
273141,3666,1,4723.875,1,1,2,112,4,Needs Attention
273143,3259,1,36630.75,2,1,4,214,7,Loyal
273146,2802,1,7541.625,4,1,2,412,7,Loyal
273149,2720,2,3998.995,4,3,2,432,9,Can't Loose Them
273150,3569,1,21519.875,1,1,3,113,5,Promising
273151,3033,1,3610.035,3,1,2,312,6,Potential
273155,3421,1,13419.12,1,1,3,113,5,Promising
273156,2446,1,32708.0,4,1,4,414,9,Can't Loose Them
273157,2780,3,14956.175,4,4,3,443,11,Can't Loose Them
273162,3392,1,6515.08,1,1,2,112,4,Needs Attention
273166,3605,1,6851.0,1,1,2,112,4,Needs Attention
273167,2628,2,18663.45,4,3,3,433,10,Can't Loose Them
273168,3307,2,13309.725,2,3,3,233,8,Champions
273170,2892,1,26413.92,3,1,4,314,8,Champions
273171,2841,1,26466.96,3,1,4,314,8,Champions
273172,3246,1,16336.32,2,1,3,213,6,Potential
273173,3297,1,527.085,2,1,1,211,4,Needs Attention
273175,2755,1,7588.035,4,1,2,412,7,Loyal
273183,2791,1,4119.44,4,1,2,412,7,Loyal
273184,2598,3,19600.489999999998,4,4,3,443,11,Can't Loose Them
273186,3248,1,8539.44,2,1,2,212,5,Promising
273187,3453,1,20950.8,1,1,3,113,5,Promising
273190,3265,1,2678.52,2,1,1,211,4,Needs Attention
273191,3566,1,3151.46,1,1,1,111,3,Require Activation
273194,2840,2,33788.69,3,3,4,334,10,Can't Loose Them
273199,3301,1,1034.28,2,1,1,211,4,Needs Attention
273207,2865,2,4213.365,3,3,2,332,8,Champions
273213,3196,2,21195.005,2,3,3,233,8,Champions
273214,2781,2,4181.32,4,3,2,432,9,Can't Loose Them
273215,3203,1,12252.24,2,1,3,213,6,Potential
273216,3092,1,5604.56,2,1,2,212,5,Promising
273217,3451,1,12421.305,1,1,3,113,5,Promising
273219,2861,1,1040.91,3,1,1,311,5,Promising
273221,3167,1,458.575,2,1,1,211,4,Needs Attention
273222,3487,1,963.56,1,1,1,111,3,Require Activation
273223,2970,1,14108.64,3,1,3,313,7,Loyal
273225,3180,2,4976.92,2,3,2,232,7,Loyal
273226,3095,1,1037.595,2,1,1,211,4,Needs Attention
273229,3394,1,3699.54,1,1,2,112,4,Needs Attention
273230,2779,1,10710.765,4,1,3,413,8,Champions
273231,2931,2,25873.575,3,3,4,334,10,Can't Loose Them
273233,3359,1,13206.96,1,1,3,113,5,Promising
273234,2773,1,790.075,4,1,1,411,6,Potential
273236,3685,1,6623.37,1,1,2,112,4,Needs Attention
273237,2477,2,10321.804999999998,4,3,2,432,9,Can't Loose Them
273240,3257,1,10466.56,2,1,2,212,5,Promising
273242,2963,1,22459.125,3,1,4,314,8,Champions
273247,3657,1,3527.16,1,1,2,112,4,Needs Attention
273251,2867,1,37404.25,3,1,4,314,8,Champions
273254,3581,1,16088.8,1,1,3,113,5,Promising
273255,2892,2,11067.68,3,3,3,333,9,Can't Loose Them
273256,3639,1,626.535,1,1,1,111,3,Require Activation
273257,2944,1,31851.625,3,1,4,314,8,Champions
273261,3725,1,32956.625,1,1,4,114,6,Potential
273264,2840,2,53288.625,3,3,4,334,10,Can't Loose Them
273265,3690,1,1040.91,1,1,1,111,3,Require Activation
273266,2772,1,1412.19,4,1,1,411,6,Potential
273267,2445,1,20809.36,4,1,3,413,8,Champions
273269,2906,1,1069.64,3,1,1,311,5,Promising
273271,3422,1,409.955,1,1,1,111,3,Require Activation
273273,3595,1,5732.74,1,1,2,112,4,Needs Attention
273279,3483,1,1343.68,1,1,1,111,3,Require Activation
273280,3028,1,202.215,3,1,1,311,5,Promising
273286,3235,1,1177.93,2,1,1,211,4,Needs Attention
273290,3321,1,6026.67,2,1,2,212,5,Promising
273302,2694,2,41707.119999999995,4,3,4,434,11,Can't Loose Them
273303,3319,1,904.995,2,1,1,211,4,Needs Attention
273307,3030,2,35981.009999999995,3,3,4,334,10,Can't Loose Them
273308,2849,1,18011.5,3,1,3,313,7,Loyal
273313,2842,2,55250.0,3,3,4,334,10,Can't Loose Them
273317,3295,2,21609.38,2,3,3,233,8,Champions
273318,3274,1,15240.16,2,1,3,213,6,Potential
273319,2756,2,6885.255,4,3,2,432,9,Can't Loose Them
273328,2841,1,2237.625,3,1,1,311,5,Promising
273330,2788,2,11853.335,4,3,3,433,10,Can't Loose Them
273331,3461,1,5439.915,1,1,2,112,4,Needs Attention
273334,3547,2,18051.28,1,3,3,133,7,Loyal
273337,2994,1,37100.375,3,1,4,314,8,Champions
273342,3643,1,29144.375,1,1,4,114,6,Potential
273343,3027,3,10603.58,3,4,3,343,10,Can't Loose Them
273346,3147,2,17475.575,2,3,3,233,8,Champions
273347,2729,3,25125.489999999998,4,4,4,444,12,Can't Loose Them
273351,3367,1,191.165,1,1,1,111,3,Require Activation
273352,2788,2,15174.965,4,3,3,433,10,Can't Loose Them
273353,2445,2,6655.415,4,3,2,432,9,Can't Loose Them
273354,3674,1,7856.549999999999,1,1,2,112,4,Needs Attention
273355,2599,3,3677.44,4,4,2,442,10,Can't Loose Them
273358,2414,1,13646.75,4,1,3,413,8,Champions
273359,3429,1,20738.64,1,1,3,113,5,Promising
273360,2722,1,6436.625,4,1,2,412,7,Loyal
273363,3642,1,5357.04,1,1,2,112,4,Needs Attention
273364,2721,2,23143.12,4,3,4,434,11,Can't Loose Them
273367,2818,1,791.18,4,1,1,411,6,Potential
273368,3146,2,26123.305,2,3,4,234,9,Can't Loose Them
273372,3215,1,805.545,2,1,1,211,4,Needs Attention
273373,3143,3,53482.0,2,4,4,244,10,Can't Loose Them
273376,3534,1,8542.755000000001,1,1,2,112,4,Needs Attention
273378,3393,2,19116.5,1,3,3,133,7,Loyal
273380,3306,3,57549.505000000005,2,4,4,244,10,Can't Loose Them
273385,3593,1,6188.0,1,1,2,112,4,Needs Attention
273386,3031,1,3082.9500000000003,3,1,1,311,5,Promising
273389,3150,1,25441.52,2,1,4,214,7,Loyal
273391,2838,2,20139.73,3,3,3,333,9,Can't Loose Them
273395,3135,1,10325.12,2,1,2,212,5,Promising
273399,2666,1,2559.18,4,1,1,411,6,Potential
273400,3533,1,13743.99,1,1,3,113,5,Promising
273411,3182,2,18605.99,2,3,3,233,8,Champions
273414,3364,1,8154.900000000001,1,1,2,112,4,Needs Attention
273417,2822,4,87909.38,3,4,4,344,11,Can't Loose Them
273420,3123,1,594.49,2,1,1,211,4,Needs Attention
273423,3032,2,48675.25,3,3,4,334,10,Can't Loose Them
273429,3276,2,8748.285,2,3,2,232,7,Loyal
273435,2926,1,3812.25,3,1,2,312,6,Potential
273436,3544,1,3291.795,1,1,1,111,3,Require Activation
273437,2780,1,22735.375,4,1,4,414,9,Can't Loose Them
273440,3215,1,5569.2,2,1,2,212,5,Promising
273444,3393,1,40636.375,1,1,4,114,6,Potential
273449,2814,1,1333.735,4,1,1,411,6,Potential
273451,2667,1,26409.5,4,1,4,414,9,Can't Loose Them
273452,3170,1,15249.0,2,1,3,213,6,Potential
273453,2725,2,45050.85,4,3,4,434,11,Can't Loose Them
273454,3366,1,702.78,1,1,1,111,3,Require Activation
273456,2863,1,450.84,3,1,1,311,5,Promising
273459,2691,1,14191.515,4,1,3,413,8,Champions
273461,3322,1,23319.92,2,1,4,214,7,Loyal
273462,3152,1,10943.92,2,1,3,213,6,Potential
273463,3229,2,23965.239999999998,2,3,4,234,9,Can't Loose Them
273464,3663,1,1490.645,1,1,1,111,3,Require Activation
273465,2779,3,52901.875,4,4,4,444,12,Can't Loose Them
273472,2835,3,27113.385000000002,3,4,4,344,11,Can't Loose Them
273474,2864,1,24613.875,3,1,4,314,8,Champions
273477,3333,3,30420.65,1,4,4,144,9,Can't Loose Them
273478,2930,1,14197.04,3,1,3,313,7,Loyal
273481,2895,2,30674.8,3,3,4,334,10,Can't Loose Them
273482,3640,1,19696.625,1,1,3,113,5,Promising
273484,2912,1,28094.625,3,1,4,314,8,Champions
273486,2538,1,12809.16,4,1,3,413,8,Champions
273487,2871,1,7041.0599999999995,3,1,2,312,6,Potential
273489,2771,1,4278.56,4,1,2,412,7,Loyal
273490,2969,2,33262.71,3,3,4,334,10,Can't Loose Them
273493,2996,2,28902.379999999997,3,3,4,334,10,Can't Loose Them
273495,2760,2,45152.51,4,3,4,434,11,Can't Loose Them
273497,3242,1,14479.92,2,1,3,213,6,Potential
273498,3505,1,34862.75,1,1,4,114,6,Potential
273503,2756,4,39540.215,4,4,4,444,12,Can't Loose Them
273505,2897,1,8343.855,3,1,2,312,6,Potential
273507,3604,1,1675.18,1,1,1,111,3,Require Activation
273509,3506,1,986.765,1,1,1,111,3,Require Activation
273510,3571,1,1310.53,1,1,1,111,3,Require Activation
273515,2789,2,18779.475,4,3,3,433,10,Can't Loose Them
273516,3640,1,324.87,1,1,1,111,3,Require Activation
273519,2728,1,2187.8999999999996,4,1,1,411,6,Potential
273520,3626,1,1068.535,1,1,1,111,3,Require Activation
273521,2772,1,14708.655,4,1,3,413,8,Champions
273522,3242,2,20532.005,2,3,3,233,8,Champions
273524,3090,3,22303.32,2,4,3,243,9,Can't Loose Them
273526,3028,1,12541.75,3,1,3,313,7,Loyal
273527,3271,2,14123.005000000001,2,3,3,233,8,Champions
273530,2841,1,22017.125,3,1,3,313,7,Loyal
273531,3239,1,2873.0,2,1,1,211,4,Needs Attention
273535,3144,1,7425.6,2,1,2,212,5,Promising
273536,2692,1,1594.515,4,1,1,411,6,Potential
273541,2779,1,7248.8,4,1,2,412,7,Loyal
273543,2900,2,19164.015,3,3,3,333,9,Can't Loose Them
273544,3365,2,18084.43,1,3,3,133,7,Loyal
273546,2415,2,13967.199999999999,4,3,3,433,10,Can't Loose Them
273552,2801,1,11416.86,4,1,3,413,8,Champions
273553,3171,1,24805.04,2,1,4,214,7,Loyal
273554,2862,2,47568.04,3,3,4,334,10,Can't Loose Them
273555,2962,1,885.105,3,1,1,311,5,Promising
273560,3491,1,729.3,1,1,1,111,3,Require Activation
273564,2599,1,4336.0199999999995,4,1,2,412,7,Loyal
273572,3121,2,1850.875,2,3,1,231,6,Potential
273574,2873,1,741.455,3,1,1,311,5,Promising
273575,2727,2,14254.5,4,3,3,433,10,Can't Loose Them
273579,3002,1,10143.900000000001,3,1,2,312,6,Potential
273581,3319,1,2970.24,2,1,1,211,4,Needs Attention
273583,3229,1,17414.8,2,1,3,213,6,Potential
273586,3025,1,2086.24,3,1,1,311,5,Promising
273587,2819,1,1939.2749999999999,4,1,1,411,6,Potential
273595,2843,3,56942.86,3,4,4,344,11,Can't Loose Them
273596,3577,2,27566.435,1,3,4,134,8,Champions
273598,2445,2,17719.78,4,3,3,433,10,Can't Loose Them
273599,2994,3,21298.875000000004,3,4,3,343,10,Can't Loose Them
273603,3208,1,35581.0,2,1,4,214,7,Loyal
273606,3264,2,9361.56,2,3,2,232,7,Loyal
273608,2769,1,3600.09,4,1,2,412,7,Loyal
273610,3656,1,858.585,1,1,1,111,3,Require Activation
273612,3179,1,972.4,2,1,1,211,4,Needs Attention
273615,2477,2,4357.014999999999,4,3,2,432,9,Can't Loose Them
273621,3539,1,5246.54,1,1,2,112,4,Needs Attention
273623,2661,1,32266.0,4,1,4,414,9,Can't Loose Them
273625,3235,3,4429.945,2,4,2,242,8,Champions
273631,3259,1,5662.02,2,1,2,212,5,Promising
273633,2869,1,564.655,3,1,1,311,5,Promising
273634,2970,1,19288.88,3,1,3,313,7,Loyal
273635,3641,1,897.26,1,1,1,111,3,Require Activation
273638,2879,2,3571.36,3,3,2,332,8,Champions
273648,3090,1,7926.164999999999,2,1,2,212,5,Promising
273649,3574,1,2921.62,1,1,1,111,3,Require Activation
273651,2506,1,781.235,4,1,1,411,6,Potential
273652,2894,2,17563.975,3,3,3,333,9,Can't Loose Them
273660,2445,2,22902.23,4,3,4,434,11,Can't Loose Them
273661,3139,1,32293.625,2,1,4,214,7,Loyal
273662,3095,1,35194.25,2,1,4,214,7,Loyal
273664,3570,1,21823.75,1,1,3,113,5,Promising
273666,2910,1,13206.96,3,1,3,313,7,Loyal
273671,2784,1,1380.145,4,1,1,411,6,Potential
273673,2785,1,4349.28,4,1,2,412,7,Loyal
273674,2835,1,795.5999999999999,3,1,1,311,5,Promising
273675,3697,1,4475.25,1,1,2,112,4,Needs Attention
273676,2911,1,4760.34,3,1,2,312,6,Potential
273677,3243,3,10336.17,2,4,2,242,8,Champions
273679,2815,1,8370.375,4,1,2,412,7,Loyal
273682,2778,3,51968.15,4,4,4,444,12,Can't Loose Them
273683,3727,1,3173.56,1,1,1,111,3,Require Activation
273684,3024,3,11038.95,3,4,3,343,10,Can't Loose Them
273692,2538,2,32690.32,4,3,4,434,11,Can't Loose Them
273693,2777,1,1163.565,4,1,1,411,6,Potential
273695,2935,1,8880.885,3,1,2,312,6,Potential
273697,2725,1,4944.875,4,1,2,412,7,Loyal
273698,2964,4,24616.085000000003,3,4,4,344,11,Can't Loose Them
273703,2629,1,8900.775000000001,4,1,2,412,7,Loyal
273705,2942,1,37984.375,3,1,4,314,8,Champions
273708,2839,4,31938.920000000002,3,4,4,344,11,Can't Loose Them
273709,2892,2,5857.605,3,3,2,332,8,Champions
273711,2897,1,362.44,3,1,1,311,5,Promising
273713,3267,2,44421.0,2,3,4,234,9,Can't Loose Them
273714,3273,1,710.515,2,1,1,211,4,Needs Attention
273716,3368,1,5785.78,1,1,2,112,4,Needs Attention
273717,2727,1,21357.44,4,1,3,413,8,Champions
273718,2850,1,6245.46,3,1,2,312,6,Potential
273721,3331,1,11038.95,2,1,3,213,6,Potential
273723,3729,1,26113.36,1,1,4,114,6,Potential
273726,2752,2,21125.39,4,3,3,433,10,Can't Loose Them
273727,3268,2,37030.759999999995,2,3,4,234,9,Can't Loose Them
273728,2958,2,7547.15,3,3,2,332,8,Champions
273731,2908,1,13197.015,3,1,3,313,7,Loyal
273733,2909,1,25829.375,3,1,4,314,8,Champions
273734,2757,3,42806.595,4,4,4,444,12,Can't Loose Them
273737,2698,1,5967.0,4,1,2,412,7,Loyal
273740,2726,4,42110.445,4,4,4,444,12,Can't Loose Them
273741,2818,1,13065.52,4,1,3,413,8,Champions
273748,2599,2,29274.765,4,3,4,434,11,Can't Loose Them
273752,3690,1,4185.74,1,1,2,112,4,Needs Attention
273757,3274,2,43077.32,2,3,4,234,9,Can't Loose Them
273758,3166,2,15348.45,2,3,3,233,8,Champions
273760,2942,2,31063.760000000002,3,3,4,334,10,Can't Loose Them
273763,2755,1,8910.72,4,1,2,412,7,Loyal
273764,3482,1,9746.099999999999,1,1,2,112,4,Needs Attention
273767,2877,1,4296.24,3,1,2,312,6,Potential
273768,2905,2,6033.299999999999,3,3,2,332,8,Champions
273770,3653,1,4190.16,1,1,2,112,4,Needs Attention
273771,2660,2,21460.205,4,3,3,433,10,Can't Loose Them
273775,2937,1,3162.51,3,1,1,311,5,Promising
273780,3000,2,26568.62,3,3,4,334,10,Can't Loose Them
273781,3641,1,2722.72,1,1,1,111,3,Require Activation
273791,2937,1,3997.8900000000003,3,1,2,312,6,Potential
273794,3513,1,6227.78,1,1,2,112,4,Needs Attention
273795,3454,1,23974.08,1,1,4,114,6,Potential
273796,3187,1,5069.74,2,1,2,212,5,Promising
273798,2634,2,27847.105,4,3,4,434,11,Can't Loose Them
273799,3165,2,16348.475,2,3,3,233,8,Champions
273803,3506,2,20066.8,1,3,3,133,7,Loyal
273805,2965,2,8536.125,3,3,2,332,8,Champions
273807,2803,1,88.4,4,1,1,411,6,Potential
273813,2841,1,40967.875,3,1,4,314,8,Champions
273819,3394,1,11657.75,1,1,3,113,5,Promising
273821,2970,1,8121.75,3,1,2,312,6,Potential
273822,3604,1,10497.5,1,1,3,113,5,Promising
273825,3670,1,543.66,1,1,1,111,3,Require Activation
273828,3247,1,40802.125,2,1,4,214,7,Loyal
273831,3637,1,6901.83,1,1,2,112,4,Needs Attention
273832,2964,1,13224.64,3,1,3,313,7,Loyal
273836,2659,2,13246.740000000002,4,3,3,433,10,Can't Loose Them
273837,2872,1,421.005,3,1,1,311,5,Promising
273839,3334,1,10718.5,1,1,3,113,5,Promising
273848,2787,1,888.42,4,1,1,411,6,Potential
273861,2599,3,35003.085,4,4,4,444,12,Can't Loose Them
273862,3490,1,24893.44,1,1,4,114,6,Potential
273872,3000,1,9855.494999999999,3,1,2,312,6,Potential
273878,2813,2,13652.275,4,3,3,433,10,Can't Loose Them
273882,2882,1,13903.11,3,1,3,313,7,Loyal
273883,3671,1,21658.0,1,1,3,113,5,Promising
273890,2818,2,17927.52,4,3,3,433,10,Can't Loose Them
273896,3233,1,962.455,2,1,1,211,4,Needs Attention
273899,3167,2,29512.34,2,3,4,234,9,Can't Loose Them
273900,2901,2,18852.405,3,3,3,333,9,Can't Loose Them
273903,3266,1,31299.125,2,1,4,214,7,Loyal
273904,2998,1,31906.875,3,1,4,314,8,Champions
273905,3332,2,6218.9400000000005,2,3,2,232,7,Loyal
273906,2726,4,43240.86,4,4,4,444,12,Can't Loose Them
273907,3242,1,10501.92,2,1,3,213,6,Potential
273908,2957,2,19836.96,3,3,3,333,9,Can't Loose Them
273909,3055,3,31728.97,3,4,4,344,11,Can't Loose Them
273910,2903,1,12262.185,3,1,3,313,7,Loyal
273912,3064,1,1651.975,2,1,1,211,4,Needs Attention
273913,2833,3,11721.84,3,4,3,343,10,Can't Loose Them
273914,3169,1,845.3249999999999,2,1,1,211,4,Needs Attention
273916,3666,1,1078.48,1,1,1,111,3,Require Activation
273917,2779,3,29220.62,4,4,4,444,12,Can't Loose Them
273918,2690,2,4879.68,4,3,2,432,9,Can't Loose Them
273922,2871,2,4920.5650000000005,3,3,2,332,8,Champions
273924,2632,2,38346.815,4,3,4,434,11,Can't Loose Them
273927,3725,1,11022.375,1,1,3,113,5,Promising
273928,2699,2,22660.235,4,3,4,434,11,Can't Loose Them
273929,3196,1,13177.125,2,1,3,213,6,Potential
273934,3187,1,1887.34,2,1,1,211,4,Needs Attention
273937,3637,1,1564.68,1,1,1,111,3,Require Activation
273938,3169,1,4331.6,2,1,2,212,5,Promising
273939,3593,1,5277.48,1,1,2,112,4,Needs Attention
273941,3142,1,1521.585,2,1,1,211,4,Needs Attention
273945,3205,1,2348.125,2,1,1,211,4,Needs Attention
273946,3033,1,2864.16,3,1,1,311,5,Promising
273949,3202,1,4415.58,2,1,2,212,5,Promising
273950,2865,1,15829.125,3,1,3,313,7,Loyal
273955,3095,1,1438.71,2,1,1,211,4,Needs Attention
273959,3656,1,4694.04,1,1,2,112,4,Needs Attention
273960,3056,1,34614.125,3,1,4,314,8,Champions
273962,2852,1,3469.7,3,1,2,312,6,Potential
273963,2659,3,57134.025,4,4,4,444,12,Can't Loose Them
273965,2476,2,14508.65,4,3,3,433,10,Can't Loose Them
273971,3330,2,1559.155,2,3,1,231,6,Potential
273972,3003,1,16022.5,3,1,3,313,7,Loyal
273973,3691,2,3210.025,1,3,1,131,5,Promising
273976,3509,1,13346.189999999999,1,1,3,113,5,Promising
273977,2808,3,21035.885,4,4,3,443,11,Can't Loose Them
273980,2808,1,32210.75,4,1,4,414,9,Can't Loose Them
273982,3730,1,26768.625,1,1,4,114,6,Potential
273983,3239,1,35360.0,2,1,4,214,7,Loyal
273986,3056,1,20897.76,3,1,3,313,7,Loyal
273989,3149,2,16867.825,2,3,3,233,8,Champions
273992,3429,1,1019.915,1,1,1,111,3,Require Activation
273995,3539,1,464.1,1,1,1,111,3,Require Activation
273997,3309,2,28923.375,2,3,4,234,9,Can't Loose Them
273999,2775,1,11048.895,4,1,3,413,8,Champions
274003,3451,1,919.36,1,1,1,111,3,Require Activation
274006,2864,1,3023.2799999999997,3,1,1,311,5,Promising
274008,2882,4,29973.125,3,4,4,344,11,Can't Loose Them
274010,3202,1,591.175,2,1,1,211,4,Needs Attention
274013,2780,2,7463.17,4,3,2,432,9,Can't Loose Them
274014,3263,1,7867.6,2,1,2,212,5,Promising
274017,2831,2,1976.8449999999998,3,3,1,331,7,Loyal
274019,2908,3,35152.259999999995,3,4,4,344,11,Can't Loose Them
274021,2806,2,49638.81,4,3,4,434,11,Can't Loose Them
274022,3363,2,10642.255,1,3,3,133,7,Loyal
274025,3624,1,4823.325000000001,1,1,2,112,4,Needs Attention
274027,3058,1,3938.22,3,1,2,312,6,Potential
274028,2932,3,13678.795,3,4,3,343,10,Can't Loose Them
274034,3501,2,3208.92,1,3,1,131,5,Promising
274035,3460,1,11844.494999999999,1,1,3,113,5,Promising
274042,3210,2,2962.505,2,3,1,231,6,Potential
274044,3564,1,21133.125,1,1,3,113,5,Promising
274046,2814,1,6488.56,4,1,2,412,7,Loyal
274047,3303,1,6132.75,2,1,2,212,5,Promising
274049,3185,2,11487.58,2,3,3,233,8,Champions
274053,2666,1,14300.91,4,1,3,413,8,Champions
274056,2871,3,39599.885,3,4,4,344,11,Can't Loose Them
274058,3359,1,38122.5,1,1,4,114,6,Potential
274059,2724,2,7063.16,4,3,2,432,9,Can't Loose Them
274060,2809,2,28279.16,4,3,4,434,11,Can't Loose Them
274061,3506,1,11934.0,1,1,3,113,5,Promising
274066,3699,1,1322.685,1,1,1,111,3,Require Activation
274068,2778,1,375.7,4,1,1,411,6,Potential
274069,3547,1,40664.0,1,1,4,114,6,Potential
274072,2880,1,1233.18,3,1,1,311,5,Promising
274073,2836,2,23192.845,3,3,4,334,10,Can't Loose Them
274074,3143,1,8542.755000000001,2,1,2,212,5,Promising
274075,3183,2,8410.154999999999,2,3,2,232,7,Loyal
274077,3539,1,7284.16,1,1,2,112,4,Needs Attention
274079,2772,2,39187.72,4,3,4,434,11,Can't Loose Them
274081,3322,1,6329.44,2,1,2,212,5,Promising
274083,3062,1,8812.375,3,1,2,312,6,Potential
274084,2665,2,54145.0,4,3,4,434,11,Can't Loose Them
274087,3514,1,3013.335,1,1,1,111,3,Require Activation
274091,3329,1,9175.92,2,1,2,212,5,Promising
274092,3536,1,574.6,1,1,1,111,3,Require Activation
274093,2790,2,12572.69,4,3,3,433,10,Can't Loose Them
274096,2692,2,6349.33,4,3,2,432,9,Can't Loose Them
274098,2760,2,17782.765,4,3,3,433,10,Can't Loose Them
274099,2415,2,11515.205,4,3,3,433,10,Can't Loose Them
274101,2769,1,2417.74,4,1,1,411,6,Potential
274107,3168,2,10447.775000000001,2,3,2,232,7,Loyal
274110,3453,1,1353.625,1,1,1,111,3,Require Activation
274112,2831,2,17396.015,3,3,3,333,9,Can't Loose Them
274114,3454,1,29641.625,1,1,4,114,6,Potential
274118,3426,2,24345.36,1,3,4,134,8,Champions
274119,3533,1,29807.375,1,1,4,114,6,Potential
274128,3694,1,1267.435,1,1,1,111,3,Require Activation
274129,3063,3,25226.045,2,4,4,244,10,Can't Loose Them
274134,2851,2,15262.26,3,3,3,333,9,Can't Loose Them
274136,3551,1,2435.42,1,1,1,111,3,Require Activation
274138,3086,2,20023.705,2,3,3,233,8,Champions
274143,3562,1,14648.985,1,1,3,113,5,Promising
274144,2836,1,7309.575000000001,3,1,2,312,6,Potential
274145,2691,2,17430.27,4,3,3,433,10,Can't Loose Them
274147,2791,2,45527.104999999996,4,3,4,434,11,Can't Loose Them
274148,3505,1,37929.125,1,1,4,114,6,Potential
274150,2637,2,1952.535,4,3,1,431,8,Champions
274152,3327,1,12871.04,2,1,3,213,6,Potential
274153,3117,1,14251.185000000001,2,1,3,213,6,Potential
274156,2833,2,26900.120000000003,3,3,4,334,10,Can't Loose Them
274163,2863,2,3712.7999999999997,3,3,2,332,8,Champions
274169,3685,1,10362.69,1,1,2,112,4,Needs Attention
274172,3507,1,12679.875,1,1,3,113,5,Promising
274175,2754,2,34446.165,4,3,4,434,11,Can't Loose Them
274176,3552,2,16955.12,1,3,3,133,7,Loyal
274177,2997,1,6413.42,3,1,2,312,6,Potential
